# Kepler-7 b — Kepler short cadence, PDCSAP, SAP_QUALITY==0
# KIC 5780885; files 2009291181958 2009322144938 2009350160919 2010019161129 2010049094358 2010078100744 2010111051353 2010140023957
# fold: P=4.88548917 d, t0=134.2760790 BKJD (archive); window +-7.84 h
# baseline: straight line per transit fitted outside +-3.53 h, divided out
# transits used 44, dropped 5; baseline half-disagreement RMS 10.6 ppm
# columns: dt_days_from_mid,flux_normalised,err_normalised,epoch
# epoch is kept so the fold can be RE-CENTRED downstream: the archive
# ephemeris left a 136 ppm mirror asymmetry, three times the measured
# out-of-transit scatter, and a mis-centred fold is a systematic that looks
# exactly like a limb-darkening residual.
-0.32192561,1.00037508,4.721814e-4,73
-0.32191436,1.00021892,4.776737e-4,56
-0.32190753,1.00015126,4.792184e-4,53
-0.32189762,0.99981859,4.711193e-4,68
-0.32186495,1.00014069,4.836852e-4,31
-0.32184930,1.00000252,4.772267e-4,49
-0.32180623,0.99957863,4.817064e-4,29
-0.32179944,1.00061156,4.744045e-4,61
-0.32178394,0.99975725,4.867930e-4,26
-0.32178116,1.00007196,4.849194e-4,27
-0.32175782,1.00054485,4.760016e-4,59
-0.32172315,0.99979769,4.780410e-4,50
-0.32170569,0.99968291,4.705977e-4,65
-0.32164829,1.00052131,4.706485e-4,72
-0.32161285,0.99999717,4.695914e-4,67
-0.32154857,0.99945905,4.806242e-4,42
-0.32154457,0.99944962,4.800559e-4,41
-0.32153988,1.00041062,4.819862e-4,43
-0.32153025,1.00020668,4.805221e-4,40
-0.32152456,1.00090953,4.732469e-4,74
-0.32151755,1.00000594,4.996696e-4,44
-0.32150656,0.99957422,5.027947e-4,39
-0.32149701,0.99987359,4.706636e-4,69
-0.32148742,1.00046934,4.911825e-4,45
-0.32147799,0.99945804,4.796207e-4,38
-0.32147656,0.99928857,4.794151e-4,55
-0.32145833,0.99993656,4.764288e-4,62
-0.32144557,0.99975712,4.776404e-4,60
-0.32144071,0.99978812,4.852545e-4,37
-0.32143394,1.00005339,4.774392e-4,46
-0.32141170,0.99977283,4.746090e-4,52
-0.32139943,0.99954401,4.805261e-4,64
-0.32139910,0.99979316,4.777263e-4,36
-0.32137301,1.00071087,4.777153e-4,58
-0.32136353,1.00065668,4.751846e-4,47
-0.32135455,0.99991179,4.775711e-4,35
-0.32132218,0.99980924,4.701734e-4,66
-0.32130916,0.99997153,4.806925e-4,34
-0.32127511,0.99939616,4.781806e-4,48
-0.32126451,0.99962608,4.805008e-4,33
-0.32124448,1.00140128,4.723655e-4,73
-0.32123325,0.99926978,4.775000e-4,56
-0.32122643,1.00001958,4.791957e-4,53
-0.32121649,0.99955825,4.710582e-4,68
-0.32118378,0.99991627,4.836549e-4,31
-0.32116820,1.00020950,4.772629e-4,49
-0.32112792,0.99967432,4.709870e-4,75
-0.32112516,0.99943016,4.816586e-4,29
-0.32110770,0.99936648,4.789368e-4,28
-0.32110286,1.00023607,4.868648e-4,26
-0.32110008,0.99970051,4.848729e-4,27
-0.32107670,0.99894450,4.757218e-4,59
-0.32104196,0.99957546,4.779879e-4,50
-0.32102456,0.99982478,4.705924e-4,65
-0.32097143,0.99974403,4.757080e-4,57
-0.32096726,0.99964365,4.705096e-4,72
-0.32093162,0.99994779,4.696128e-4,67
-0.32086749,0.99948389,4.805432e-4,42
-0.32086340,0.99977401,4.801707e-4,41
-0.32085881,0.99936696,4.817203e-4,43
-0.32084908,0.99940879,4.804473e-4,40
-0.32084343,0.99970595,4.730167e-4,74
-0.32083647,1.00023270,4.997718e-4,44
-0.32082549,1.00032214,5.027890e-4,39
-0.32081588,0.99967014,4.706623e-4,69
-0.32080624,1.00062707,4.912452e-4,45
-0.32079692,0.99925121,4.796176e-4,38
-0.32079545,1.00033045,4.796126e-4,55
-0.32077720,0.99919989,4.762638e-4,62
-0.32076435,1.00000544,4.776064e-4,60
-0.32075964,0.99898498,4.850271e-4,37
-0.32075286,1.00018937,4.774790e-4,46
-0.32073060,0.99980385,4.746036e-4,52
-0.32071830,1.00077860,4.807745e-4,64
-0.32071793,1.00009899,4.777607e-4,36
-0.32069190,0.99966090,4.775165e-4,58
-0.32068234,0.99994866,4.750557e-4,47
-0.32067358,1.00034393,4.776049e-4,35
-0.32064115,0.99954668,4.695998e-4,66
-0.32062809,0.99938686,4.806157e-4,34
-0.32059403,0.99952179,4.781759e-4,48
-0.32058334,1.00015023,4.805319e-4,33
-0.32056335,0.99976804,4.720411e-4,73
-0.32055214,0.99951533,4.775524e-4,56
-0.32054523,0.99946766,4.791264e-4,53
-0.32053526,0.99993136,4.711391e-4,68
-0.32050271,0.99952247,4.836175e-4,31
-0.32048721,1.00017191,4.772224e-4,49
-0.32044669,1.00033715,4.711530e-4,75
-0.32044399,0.99969511,4.816960e-4,29
-0.32043720,0.99969309,4.741451e-4,61
-0.32042672,1.00041184,4.791712e-4,28
-0.32042188,1.00042510,4.868606e-4,26
-0.32041901,0.99922412,4.847732e-4,27
-0.32039549,1.00028085,4.759533e-4,59
-0.32036087,0.99973219,4.780765e-4,50
-0.32034344,0.99971510,4.705247e-4,65
-0.32029032,0.99970356,4.757313e-4,57
-0.32028603,0.99962221,4.705144e-4,72
-0.32025049,1.00023561,4.697497e-4,67
-0.32018642,1.00000204,4.805355e-4,42
-0.32018232,0.99976461,4.802663e-4,41
-0.32017763,0.99979316,4.815317e-4,43
-0.32016801,0.99945871,4.804873e-4,40
-0.32016220,1.00177121,4.734729e-4,74
-0.32015530,1.00007262,4.998705e-4,44
-0.32014432,1.00074605,5.027336e-4,39
-0.32013465,1.00103392,4.709245e-4,69
-0.32012516,1.00042767,4.911958e-4,45
-0.32011595,0.99973199,4.797504e-4,38
-0.32011435,0.99948609,4.794528e-4,55
-0.32009608,1.00038454,4.764549e-4,62
-0.32008323,0.99982912,4.775386e-4,60
-0.32007848,1.00005579,4.851389e-4,37
-0.32007178,1.00041178,4.775055e-4,46
-0.32004950,1.00044346,4.747141e-4,52
-0.32003708,0.99909100,4.804903e-4,64
-0.32003686,1.00019787,4.777585e-4,36
-0.32001078,0.99953864,4.775018e-4,58
-0.32000126,0.99957753,4.750022e-4,47
-0.31999241,0.99966257,4.774470e-4,35
-0.31996002,1.00072618,4.697865e-4,66
-0.31994702,0.99999405,4.807548e-4,34
-0.31991304,1.00083171,4.784257e-4,48
-0.31990227,1.00019657,4.805029e-4,33
-0.31988212,0.99990960,4.721002e-4,73
-0.31987093,0.99988183,4.776036e-4,56
-0.31986413,1.00029669,4.793082e-4,53
-0.31985413,1.00022461,4.711628e-4,68
-0.31982165,0.99968281,4.836730e-4,31
-0.31980602,1.00022146,4.772012e-4,49
-0.31976556,0.99968199,4.710606e-4,75
-0.31976292,0.99968911,4.817126e-4,29
-0.31975598,1.00047809,4.742417e-4,61
-0.31974555,1.00059727,4.792568e-4,28
-0.31974081,0.99924688,4.866336e-4,26
-0.31973784,1.00019537,4.849746e-4,27
-0.31971437,1.00007232,4.758984e-4,59
